"distrito","departamento","provincia","rango_edad","test_number","tamizaje_reactivo","year"
"SHIPASBAMBA","AMAZONAS","BONGARA","18-29 años",4,0,"2011"
"SHIPASBAMBA","AMAZONAS","BONGARA","30-59 años",3,0,"2011"
"SHIPASBAMBA","AMAZONAS","BONGARA","12-17 años",2,0,"2012"
"SHIPASBAMBA","AMAZONAS","BONGARA","18-29 años",19,0,"2012"
"SHIPASBAMBA","AMAZONAS","BONGARA","30-59 años",6,0,"2012"
"SHIPASBAMBA","AMAZONAS","BONGARA","12-17 años",3,0,"2013"
"SHIPASBAMBA","AMAZONAS","BONGARA","18-29 años",8,0,"2013"
"SHIPASBAMBA","AMAZONAS","BONGARA","30-59 años",8,0,"2013"
"SHIPASBAMBA","AMAZONAS","BONGARA","12-17 años",3,0,"2014"
"SHIPASBAMBA","AMAZONAS","BONGARA","18-29 años",4,0,"2014"
"SHIPASBAMBA","AMAZONAS","BONGARA","30-59 años",1,0,"2014"
"SHIPASBAMBA","AMAZONAS","BONGARA","18-29 años",2,0,"2016"
"SHIPASBAMBA","AMAZONAS","BONGARA","30-59 años",4,0,"2016"
"SHIPASBAMBA","AMAZONAS","BONGARA","12-17 años",1,0,"2017"
"SHIPASBAMBA","AMAZONAS","BONGARA","18-29 años",10,0,"2017"
"SHIPASBAMBA","AMAZONAS","BONGARA","30-59 años",3,0,"2017"
"SHIPASBAMBA","AMAZONAS","BONGARA","12-17 años",2,0,"2018"
"SHIPASBAMBA","AMAZONAS","BONGARA","18-29 años",11,0,"2018"
"SHIPASBAMBA","AMAZONAS","BONGARA","30-59 años",10,0,"2018"
"SHIPASBAMBA","AMAZONAS","BONGARA","12-17 años",2,0,"2021"
"SHIPASBAMBA","AMAZONAS","BONGARA","18-29 años",8,0,"2021"
"SHIPASBAMBA","AMAZONAS","BONGARA","30-59 años",11,0,"2021"
"SHIPASBAMBA","AMAZONAS","BONGARA","12-17 años",6,0,"2022"
"SHIPASBAMBA","AMAZONAS","BONGARA","18-29 años",14,0,"2022"
"SHIPASBAMBA","AMAZONAS","BONGARA","30-59 años",16,0,"2022"
"VALERA","AMAZONAS","BONGARA","12-17 años",3,0,"2011"
"VALERA","AMAZONAS","BONGARA","18-29 años",4,0,"2011"
"VALERA","AMAZONAS","BONGARA","30-59 años",1,0,"2011"
"VALERA","AMAZONAS","BONGARA","18-29 años",9,0,"2012"
"VALERA","AMAZONAS","BONGARA","30-59 años",1,0,"2012"
"VALERA","AMAZONAS","BONGARA","18-29 años",0,0,"2014"
"VALERA","AMAZONAS","BONGARA","18-29 años",7,0,"2015"
"VALERA","AMAZONAS","BONGARA","30-59 años",0,0,"2015"
"VALERA","AMAZONAS","BONGARA","12-17 años",1,0,"2016"
"VALERA","AMAZONAS","BONGARA","18-29 años",5,0,"2016"
"VALERA","AMAZONAS","BONGARA","30-59 años",1,0,"2016"
"VALERA","AMAZONAS","BONGARA","12-17 años",3,0,"2017"
"VALERA","AMAZONAS","BONGARA","18-29 años",6,0,"2017"
"VALERA","AMAZONAS","BONGARA","12-17 años",2,0,"2018"
"VALERA","AMAZONAS","BONGARA","18-29 años",9,0,"2018"
"VALERA","AMAZONAS","BONGARA","30-59 años",7,0,"2018"
"VALERA","AMAZONAS","BONGARA","12-17 años",2,0,"2021"
"VALERA","AMAZONAS","BONGARA","18-29 años",1,0,"2021"
"VALERA","AMAZONAS","BONGARA","30-59 años",4,0,"2021"
"VALERA","AMAZONAS","BONGARA","18-29 años",8,0,"2022"
"VALERA","AMAZONAS","BONGARA","30-59 años",7,0,"2022"
"YAMBRASBAMBA","AMAZONAS","BONGARA","12-17 años",2,0,"2012"
"YAMBRASBAMBA","AMAZONAS","BONGARA","18-29 años",2,0,"2012"
"YAMBRASBAMBA","AMAZONAS","BONGARA","30-59 años",2,0,"2012"
"YAMBRASBAMBA","AMAZONAS","BONGARA","12-17 años",7,0,"2013"
"YAMBRASBAMBA","AMAZONAS","BONGARA","18-29 años",50,0,"2013"
"YAMBRASBAMBA","AMAZONAS","BONGARA","30-59 años",24,0,"2013"
"YAMBRASBAMBA","AMAZONAS","BONGARA","12-17 años",13,0,"2014"
"YAMBRASBAMBA","AMAZONAS","BONGARA","18-29 años",42,0,"2014"
"YAMBRASBAMBA","AMAZONAS","BONGARA","30-59 años",17,0,"2014"
"YAMBRASBAMBA","AMAZONAS","BONGARA","12-17 años",9,0,"2015"
"YAMBRASBAMBA","AMAZONAS","BONGARA","18-29 años",50,0,"2015"
"YAMBRASBAMBA","AMAZONAS","BONGARA","30-59 años",39,0,"2015"
"YAMBRASBAMBA","AMAZONAS","BONGARA","12-17 años",10,0,"2016"
"YAMBRASBAMBA","AMAZONAS","BONGARA","18-29 años",46,0,"2016"
"YAMBRASBAMBA","AMAZONAS","BONGARA","30-59 años",20,1,"2016"
"YAMBRASBAMBA","AMAZONAS","BONGARA","12-17 años",16,0,"2017"
"YAMBRASBAMBA","AMAZONAS","BONGARA","18-29 años",88,0,"2017"
"YAMBRASBAMBA","AMAZONAS","BONGARA","30-59 años",51,0,"2017"
"YAMBRASBAMBA","AMAZONAS","BONGARA","12-17 años",14,0,"2018"
"YAMBRASBAMBA","AMAZONAS","BONGARA","18-29 años",88,0,"2018"
"YAMBRASBAMBA","AMAZONAS","BONGARA","30-59 años",52,0,"2018"
"YAMBRASBAMBA","AMAZONAS","BONGARA","12-17 años",3,0,"2021"
"YAMBRASBAMBA","AMAZONAS","BONGARA","18-29 años",18,0,"2021"
"YAMBRASBAMBA","AMAZONAS","BONGARA","30-59 años",14,0,"2021"
"YAMBRASBAMBA","AMAZONAS","BONGARA","12-17 años",14,0,"2022"
"YAMBRASBAMBA","AMAZONAS","BONGARA","18-29 años",73,0,"2022"
"YAMBRASBAMBA","AMAZONAS","BONGARA","30-59 años",52,0,"2022"
"ASUNCION","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2014"
"ASUNCION","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2015"
"ASUNCION","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2016"
"ASUNCION","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2016"
"ASUNCION","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2016"
"ASUNCION","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2017"
"ASUNCION","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2018"
"ASUNCION","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2021"
"ASUNCION","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2021"
"ASUNCION","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2022"
"ASUNCION","AMAZONAS","CHACHAPOYAS","30-59 años",2,0,"2022"
"BALSAS","AMAZONAS","CHACHAPOYAS","18-29 años",10,0,"2013"
"BALSAS","AMAZONAS","CHACHAPOYAS","30-59 años",8,0,"2013"
"BALSAS","AMAZONAS","CHACHAPOYAS","12-17 años",2,0,"2014"
"BALSAS","AMAZONAS","CHACHAPOYAS","18-29 años",9,0,"2014"
"BALSAS","AMAZONAS","CHACHAPOYAS","30-59 años",4,0,"2014"
"BALSAS","AMAZONAS","CHACHAPOYAS","12-17 años",7,0,"2015"
"BALSAS","AMAZONAS","CHACHAPOYAS","18-29 años",11,0,"2015"
"BALSAS","AMAZONAS","CHACHAPOYAS","30-59 años",8,0,"2015"
"BALSAS","AMAZONAS","CHACHAPOYAS","12-17 años",4,0,"2016"
"BALSAS","AMAZONAS","CHACHAPOYAS","18-29 años",17,0,"2016"
"BALSAS","AMAZONAS","CHACHAPOYAS","30-59 años",13,0,"2016"
"BALSAS","AMAZONAS","CHACHAPOYAS","12-17 años",8,0,"2017"
"BALSAS","AMAZONAS","CHACHAPOYAS","18-29 años",26,0,"2017"
"BALSAS","AMAZONAS","CHACHAPOYAS","30-59 años",15,0,"2017"
"BALSAS","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2018"
"BALSAS","AMAZONAS","CHACHAPOYAS","18-29 años",16,0,"2018"
"BALSAS","AMAZONAS","CHACHAPOYAS","30-59 años",13,0,"2018"
"BALSAS","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2019"
"BALSAS","AMAZONAS","CHACHAPOYAS","18-29 años",5,0,"2019"
"BALSAS","AMAZONAS","CHACHAPOYAS","30-59 años",4,0,"2019"
"BALSAS","AMAZONAS","CHACHAPOYAS","12-17 años",0,0,"2020"
"BALSAS","AMAZONAS","CHACHAPOYAS","18-29 años",9,0,"2020"
"BALSAS","AMAZONAS","CHACHAPOYAS","30-59 años",4,0,"2020"
"BALSAS","AMAZONAS","CHACHAPOYAS","12-17 años",2,0,"2021"
"BALSAS","AMAZONAS","CHACHAPOYAS","18-29 años",6,0,"2021"
"BALSAS","AMAZONAS","CHACHAPOYAS","30-59 años",3,0,"2021"
"BALSAS","AMAZONAS","CHACHAPOYAS","12-17 años",2,0,"2022"
"BALSAS","AMAZONAS","CHACHAPOYAS","18-29 años",8,1,"2022"
"BALSAS","AMAZONAS","CHACHAPOYAS","30-59 años",6,0,"2022"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",8,0,"2011"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",38,0,"2011"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",20,0,"2011"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",37,0,"2012"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",268,0,"2012"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",87,1,"2012"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",51,0,"2013"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",340,0,"2013"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",124,1,"2013"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",29,0,"2014"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",261,0,"2014"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",95,0,"2014"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",29,0,"2015"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",189,0,"2015"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",93,0,"2015"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",41,0,"2016"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",417,1,"2016"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",184,1,"2016"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",44,0,"2017"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",462,1,"2017"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",193,0,"2017"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",50,0,"2018"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",372,0,"2018"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",142,0,"2018"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",6,0,"2019"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",149,1,"2019"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",90,0,"2019"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",3,0,"2020"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",49,0,"2020"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",35,0,"2020"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",29,0,"2021"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",203,0,"2021"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",105,0,"2021"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","12-17 años",26,0,"2022"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","18-29 años",342,0,"2022"
"CHACHAPOYAS","AMAZONAS","CHACHAPOYAS","30-59 años",202,2,"2022"
"CHETO","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2011"
"CHETO","AMAZONAS","CHACHAPOYAS","18-29 años",2,0,"2012"
"CHETO","AMAZONAS","CHACHAPOYAS","30-59 años",2,0,"2012"
"CHETO","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2013"
"CHETO","AMAZONAS","CHACHAPOYAS","30-59 años",4,1,"2013"
"CHETO","AMAZONAS","CHACHAPOYAS","12-17 años",0,0,"2014"
"CHETO","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2014"
"CHETO","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2014"
"CHETO","AMAZONAS","CHACHAPOYAS","18-29 años",2,0,"2015"
"CHETO","AMAZONAS","CHACHAPOYAS","30-59 años",4,0,"2015"
"CHETO","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2016"
"CHETO","AMAZONAS","CHACHAPOYAS","12-17 años",2,0,"2017"
"CHETO","AMAZONAS","CHACHAPOYAS","18-29 años",4,0,"2017"
"CHETO","AMAZONAS","CHACHAPOYAS","30-59 años",6,0,"2017"
"CHETO","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2018"
"CHETO","AMAZONAS","CHACHAPOYAS","12-17 años",0,0,"2022"
"CHETO","AMAZONAS","CHACHAPOYAS","18-29 años",7,0,"2022"
"CHETO","AMAZONAS","CHACHAPOYAS","30-59 años",6,0,"2022"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2013"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","30-59 años",3,0,"2013"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","12-17 años",3,0,"2014"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","18-29 años",4,0,"2014"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2014"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","12-17 años",2,0,"2015"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","18-29 años",4,0,"2015"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","18-29 años",2,0,"2016"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","30-59 años",2,0,"2016"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","18-29 años",2,0,"2017"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2017"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2018"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","30-59 años",2,0,"2018"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2020"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2020"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2021"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2022"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","18-29 años",12,0,"2022"
"CHILIQUIN","AMAZONAS","CHACHAPOYAS","30-59 años",8,0,"2022"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",0,0,"2012"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",9,0,"2012"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",4,0,"2012"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2013"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",3,0,"2013"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",5,0,"2013"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",3,0,"2014"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",9,0,"2014"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",12,0,"2014"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",5,0,"2015"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",9,0,"2015"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",13,0,"2015"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",6,0,"2016"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",15,0,"2016"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",19,0,"2016"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",3,0,"2017"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",34,0,"2017"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",18,0,"2017"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",7,0,"2018"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",20,0,"2018"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",4,0,"2018"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2019"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",7,0,"2019"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",3,0,"2019"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",6,0,"2020"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",28,0,"2020"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",13,0,"2020"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",6,0,"2021"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",16,0,"2021"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",6,0,"2021"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",4,0,"2022"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",22,0,"2022"
"CHUQUIBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",7,0,"2022"
"GRANADA","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2014"
"GRANADA","AMAZONAS","CHACHAPOYAS","30-59 años",2,0,"2014"
"GRANADA","AMAZONAS","CHACHAPOYAS","18-29 años",0,0,"2015"
"GRANADA","AMAZONAS","CHACHAPOYAS","30-59 años",0,0,"2015"
"GRANADA","AMAZONAS","CHACHAPOYAS","18-29 años",2,0,"2016"
"GRANADA","AMAZONAS","CHACHAPOYAS","30-59 años",4,0,"2016"
"GRANADA","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2017"
"GRANADA","AMAZONAS","CHACHAPOYAS","18-29 años",2,0,"2018"
"GRANADA","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2021"
"GRANADA","AMAZONAS","CHACHAPOYAS","30-59 años",2,0,"2022"
"HUANCAS","AMAZONAS","CHACHAPOYAS","18-29 años",2,0,"2015"
"HUANCAS","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2021"
"HUANCAS","AMAZONAS","CHACHAPOYAS","18-29 años",5,0,"2021"
"HUANCAS","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2022"
"HUANCAS","AMAZONAS","CHACHAPOYAS","18-29 años",4,0,"2022"
"HUANCAS","AMAZONAS","CHACHAPOYAS","30-59 años",4,0,"2022"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",2,0,"2011"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2011"
"LA JALCA","AMAZONAS","CHACHAPOYAS","12-17 años",2,0,"2012"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",13,0,"2012"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",5,0,"2012"
"LA JALCA","AMAZONAS","CHACHAPOYAS","12-17 años",32,0,"2013"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",89,0,"2013"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",50,0,"2013"
"LA JALCA","AMAZONAS","CHACHAPOYAS","12-17 años",26,0,"2014"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",86,0,"2014"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",34,0,"2014"
"LA JALCA","AMAZONAS","CHACHAPOYAS","12-17 años",10,0,"2015"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",24,0,"2015"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",18,0,"2015"
"LA JALCA","AMAZONAS","CHACHAPOYAS","12-17 años",13,0,"2016"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",50,0,"2016"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",24,0,"2016"
"LA JALCA","AMAZONAS","CHACHAPOYAS","12-17 años",26,0,"2017"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",82,0,"2017"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",57,0,"2017"
"LA JALCA","AMAZONAS","CHACHAPOYAS","12-17 años",14,0,"2018"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",87,0,"2018"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",54,0,"2018"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2019"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",4,0,"2019"
"LA JALCA","AMAZONAS","CHACHAPOYAS","12-17 años",2,0,"2020"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",10,0,"2020"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",9,0,"2020"
"LA JALCA","AMAZONAS","CHACHAPOYAS","12-17 años",23,0,"2021"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",53,0,"2021"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",38,0,"2021"
"LA JALCA","AMAZONAS","CHACHAPOYAS","12-17 años",13,0,"2022"
"LA JALCA","AMAZONAS","CHACHAPOYAS","18-29 años",29,1,"2022"
"LA JALCA","AMAZONAS","CHACHAPOYAS","30-59 años",36,0,"2022"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",10,0,"2012"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",6,0,"2012"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2013"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2013"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",2,0,"2013"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",7,0,"2014"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",19,0,"2014"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",13,0,"2014"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",14,0,"2015"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",42,0,"2015"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",25,0,"2015"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",10,0,"2016"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",41,0,"2016"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",27,0,"2016"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",13,0,"2017"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",43,0,"2017"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",40,0,"2017"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",14,0,"2018"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",55,0,"2018"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",32,0,"2018"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",5,0,"2019"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",20,0,"2019"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",20,0,"2019"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",9,0,"2020"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",36,0,"2020"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",26,0,"2020"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",16,0,"2021"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",28,0,"2021"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",17,0,"2021"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","<12 años",0,0,"2021"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","12-17 años",13,0,"2022"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","18-29 años",21,0,"2022"
"LEIMEBAMBA","AMAZONAS","CHACHAPOYAS","30-59 años",20,0,"2022"
"LEVANTO","AMAZONAS","CHACHAPOYAS","18-29 años",2,0,"2011"
"LEVANTO","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2013"
"LEVANTO","AMAZONAS","CHACHAPOYAS","18-29 años",9,0,"2014"
"LEVANTO","AMAZONAS","CHACHAPOYAS","30-59 años",3,0,"2014"
"LEVANTO","AMAZONAS","CHACHAPOYAS","12-17 años",3,0,"2015"
"LEVANTO","AMAZONAS","CHACHAPOYAS","18-29 años",5,0,"2015"
"LEVANTO","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2015"
"LEVANTO","AMAZONAS","CHACHAPOYAS","12-17 años",2,0,"2016"
"LEVANTO","AMAZONAS","CHACHAPOYAS","18-29 años",3,0,"2016"
"LEVANTO","AMAZONAS","CHACHAPOYAS","30-59 años",12,0,"2016"
"LEVANTO","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2017"
"LEVANTO","AMAZONAS","CHACHAPOYAS","18-29 años",3,0,"2017"
"LEVANTO","AMAZONAS","CHACHAPOYAS","30-59 años",3,0,"2017"
"LEVANTO","AMAZONAS","CHACHAPOYAS","18-29 años",4,0,"2018"
"LEVANTO","AMAZONAS","CHACHAPOYAS","30-59 años",2,0,"2018"
"LEVANTO","AMAZONAS","CHACHAPOYAS","18-29 años",2,0,"2019"
"LEVANTO","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2019"
"LEVANTO","AMAZONAS","CHACHAPOYAS","18-29 años",0,0,"2020"
"LEVANTO","AMAZONAS","CHACHAPOYAS","30-59 años",5,0,"2021"
"LEVANTO","AMAZONAS","CHACHAPOYAS","18-29 años",2,0,"2022"
"LEVANTO","AMAZONAS","CHACHAPOYAS","30-59 años",6,0,"2022"
"MAGDALENA","AMAZONAS","CHACHAPOYAS","12-17 años",1,0,"2011"
"MAGDALENA","AMAZONAS","CHACHAPOYAS","18-29 años",1,0,"2011"
"MAGDALENA","AMAZONAS","CHACHAPOYAS","30-59 años",1,0,"2011"
