"distrito","departamento","provincia","year","test_number_12-17 años","test_number_18-29 años","test_number_30-59 años","test_number_<12 años","tamizaje_reactivo_12-17 años","tamizaje_reactivo_18-29 años","tamizaje_reactivo_30-59 años","tamizaje_reactivo_<12 años"
"ALTO INAMBARI","PUNO","SANDIA","2020",10,83,28,NA,0,0,0,NA
"ALTO INAMBARI","PUNO","SANDIA","2021",15,98,41,NA,0,1,0,NA
"ALTO INAMBARI","PUNO","SANDIA","2022",14,83,41,NA,0,0,0,NA
"CUYOCUYO","PUNO","SANDIA","2013",NA,4,3,NA,NA,1,0,NA
"CUYOCUYO","PUNO","SANDIA","2014",1,28,7,NA,0,0,0,NA
"CUYOCUYO","PUNO","SANDIA","2015",2,28,11,NA,0,0,0,NA
"CUYOCUYO","PUNO","SANDIA","2016",9,53,21,NA,0,0,0,NA
"CUYOCUYO","PUNO","SANDIA","2017",5,53,24,NA,0,0,0,NA
"CUYOCUYO","PUNO","SANDIA","2018",4,40,25,NA,0,0,0,NA
"CUYOCUYO","PUNO","SANDIA","2019",2,19,9,NA,0,0,0,NA
"CUYOCUYO","PUNO","SANDIA","2020",4,55,24,NA,0,0,0,NA
"CUYOCUYO","PUNO","SANDIA","2021",1,50,17,NA,0,0,0,NA
"CUYOCUYO","PUNO","SANDIA","2022",4,25,16,NA,0,0,1,NA
"LIMBANI","PUNO","SANDIA","2013",1,4,1,NA,0,0,0,NA
"LIMBANI","PUNO","SANDIA","2014",2,26,14,NA,0,0,0,NA
"LIMBANI","PUNO","SANDIA","2015",1,26,11,NA,0,0,0,NA
"LIMBANI","PUNO","SANDIA","2016",1,18,17,NA,0,0,1,NA
"LIMBANI","PUNO","SANDIA","2017",3,10,4,NA,0,0,0,NA
"LIMBANI","PUNO","SANDIA","2018",NA,20,9,NA,NA,0,0,NA
"LIMBANI","PUNO","SANDIA","2019",NA,1,NA,NA,NA,0,NA,NA
"LIMBANI","PUNO","SANDIA","2020",2,21,13,NA,0,0,0,NA
"LIMBANI","PUNO","SANDIA","2021",3,23,11,NA,0,0,0,NA
"LIMBANI","PUNO","SANDIA","2022",1,17,7,NA,0,0,0,NA
"PATAMBUCO","PUNO","SANDIA","2012",0,1,0,NA,0,0,0,NA
"PATAMBUCO","PUNO","SANDIA","2013",NA,6,4,NA,NA,0,0,NA
"PATAMBUCO","PUNO","SANDIA","2014",NA,0,1,NA,NA,0,0,NA
"PATAMBUCO","PUNO","SANDIA","2015",2,40,25,NA,0,0,0,NA
"PATAMBUCO","PUNO","SANDIA","2016",2,41,22,NA,0,0,0,NA
"PATAMBUCO","PUNO","SANDIA","2017",3,28,9,NA,0,0,0,NA
"PATAMBUCO","PUNO","SANDIA","2018",3,37,21,NA,0,0,0,NA
"PATAMBUCO","PUNO","SANDIA","2020",2,36,20,NA,0,0,0,NA
"PATAMBUCO","PUNO","SANDIA","2021",1,40,13,NA,0,0,0,NA
"PATAMBUCO","PUNO","SANDIA","2022",5,23,22,NA,0,0,0,NA
"PHARA","PUNO","SANDIA","2012",1,7,1,NA,0,0,0,NA
"PHARA","PUNO","SANDIA","2013",3,31,13,NA,0,0,0,NA
"PHARA","PUNO","SANDIA","2014",5,24,10,NA,0,0,0,NA
"PHARA","PUNO","SANDIA","2015",5,49,20,NA,0,0,0,NA
"PHARA","PUNO","SANDIA","2016",4,47,19,NA,0,2,0,NA
"PHARA","PUNO","SANDIA","2017",2,41,16,NA,0,1,0,NA
"PHARA","PUNO","SANDIA","2018",1,36,20,NA,0,0,0,NA
"PHARA","PUNO","SANDIA","2019",NA,4,3,NA,NA,0,0,NA
"PHARA","PUNO","SANDIA","2020",2,49,18,NA,0,0,0,NA
"PHARA","PUNO","SANDIA","2021",6,37,23,NA,0,0,0,NA
"PHARA","PUNO","SANDIA","2022",NA,25,19,NA,NA,0,0,NA
"QUIACA","PUNO","SANDIA","2014",NA,1,4,NA,NA,0,0,NA
"QUIACA","PUNO","SANDIA","2015",0,11,6,NA,0,0,0,NA
"QUIACA","PUNO","SANDIA","2016",1,17,6,NA,0,0,0,NA
"QUIACA","PUNO","SANDIA","2017",NA,21,1,NA,NA,0,0,NA
"QUIACA","PUNO","SANDIA","2018",1,21,5,NA,0,0,0,NA
"QUIACA","PUNO","SANDIA","2019",NA,2,1,NA,NA,0,0,NA
"QUIACA","PUNO","SANDIA","2020",3,21,6,NA,0,0,0,NA
"QUIACA","PUNO","SANDIA","2021",5,23,7,NA,0,0,0,NA
"QUIACA","PUNO","SANDIA","2022",5,27,7,NA,0,0,0,NA
"SAN JUAN DEL ORO","PUNO","SANDIA","2012",4,17,7,NA,0,0,0,NA
"SAN JUAN DEL ORO","PUNO","SANDIA","2013",2,2,2,NA,0,0,0,NA
"SAN JUAN DEL ORO","PUNO","SANDIA","2014",0,0,0,NA,0,0,0,NA
"SAN JUAN DEL ORO","PUNO","SANDIA","2015",6,17,4,NA,0,0,0,NA
"SAN JUAN DEL ORO","PUNO","SANDIA","2016",2,35,26,NA,0,0,0,NA
"SAN JUAN DEL ORO","PUNO","SANDIA","2017",4,37,22,NA,0,0,0,NA
"SAN JUAN DEL ORO","PUNO","SANDIA","2018",5,45,30,NA,0,0,0,NA
"SAN JUAN DEL ORO","PUNO","SANDIA","2019",6,11,13,NA,0,0,0,NA
"SAN JUAN DEL ORO","PUNO","SANDIA","2020",9,68,19,NA,0,0,0,NA
"SAN JUAN DEL ORO","PUNO","SANDIA","2021",5,68,30,NA,0,0,0,NA
"SAN JUAN DEL ORO","PUNO","SANDIA","2022",4,47,28,NA,0,0,0,NA
"SAN PEDRO DE PUTINA PUNCO","PUNO","SANDIA","2013",1,12,4,NA,0,0,0,NA
"SAN PEDRO DE PUTINA PUNCO","PUNO","SANDIA","2014",11,43,12,NA,0,0,0,NA
"SAN PEDRO DE PUTINA PUNCO","PUNO","SANDIA","2015",20,87,41,NA,0,0,0,NA
"SAN PEDRO DE PUTINA PUNCO","PUNO","SANDIA","2016",27,155,63,NA,0,0,0,NA
"SAN PEDRO DE PUTINA PUNCO","PUNO","SANDIA","2017",30,170,68,NA,0,0,0,NA
"SAN PEDRO DE PUTINA PUNCO","PUNO","SANDIA","2018",37,224,71,NA,0,2,0,NA
"SAN PEDRO DE PUTINA PUNCO","PUNO","SANDIA","2019",17,90,43,NA,0,1,1,NA
"SAN PEDRO DE PUTINA PUNCO","PUNO","SANDIA","2020",30,294,111,NA,1,0,0,NA
"SAN PEDRO DE PUTINA PUNCO","PUNO","SANDIA","2021",38,381,145,NA,0,2,0,NA
"SAN PEDRO DE PUTINA PUNCO","PUNO","SANDIA","2022",27,195,79,NA,0,1,0,NA
"SANDIA","PUNO","SANDIA","2013",2,9,7,NA,0,1,0,NA
"SANDIA","PUNO","SANDIA","2014",15,100,40,NA,0,0,1,NA
"SANDIA","PUNO","SANDIA","2015",20,107,52,NA,0,0,0,NA
"SANDIA","PUNO","SANDIA","2016",29,122,36,NA,0,0,0,NA
"SANDIA","PUNO","SANDIA","2017",17,106,44,NA,0,2,0,NA
"SANDIA","PUNO","SANDIA","2018",15,94,38,NA,0,0,0,NA
"SANDIA","PUNO","SANDIA","2019",17,73,31,NA,0,1,0,NA
"SANDIA","PUNO","SANDIA","2020",24,152,65,NA,0,0,0,NA
"SANDIA","PUNO","SANDIA","2021",16,185,80,NA,1,0,0,NA
"SANDIA","PUNO","SANDIA","2022",22,139,89,NA,0,0,0,NA
"YANAHUAYA","PUNO","SANDIA","2014",0,0,0,NA,0,0,0,NA
"YANAHUAYA","PUNO","SANDIA","2015",0,7,5,NA,0,0,0,NA
"YANAHUAYA","PUNO","SANDIA","2016",2,26,6,NA,0,0,0,NA
"YANAHUAYA","PUNO","SANDIA","2017",3,29,6,NA,0,0,0,NA
"YANAHUAYA","PUNO","SANDIA","2018",4,17,7,NA,0,0,0,NA
"YANAHUAYA","PUNO","SANDIA","2019",3,4,3,NA,0,0,0,NA
"YANAHUAYA","PUNO","SANDIA","2020",9,28,20,NA,0,0,0,NA
"YANAHUAYA","PUNO","SANDIA","2021",5,50,22,NA,0,0,0,NA
"YANAHUAYA","PUNO","SANDIA","2022",3,30,16,NA,0,0,0,NA
"ANAPIA","PUNO","YUNGUYO","2013",NA,2,0,NA,NA,0,0,NA
"ANAPIA","PUNO","YUNGUYO","2014",1,4,4,NA,0,0,0,NA
"ANAPIA","PUNO","YUNGUYO","2015",1,9,3,NA,0,0,0,NA
"ANAPIA","PUNO","YUNGUYO","2016",2,10,5,NA,0,0,0,NA
"ANAPIA","PUNO","YUNGUYO","2017",1,9,4,NA,0,0,0,NA
"ANAPIA","PUNO","YUNGUYO","2018",NA,9,4,NA,NA,0,0,NA
"ANAPIA","PUNO","YUNGUYO","2019",NA,3,1,NA,NA,0,0,NA
"ANAPIA","PUNO","YUNGUYO","2020",NA,4,2,NA,NA,0,0,NA
"ANAPIA","PUNO","YUNGUYO","2021",1,12,2,NA,0,0,0,NA
"ANAPIA","PUNO","YUNGUYO","2022",NA,17,3,NA,NA,0,0,NA
"COPANI","PUNO","YUNGUYO","2011",1,10,4,NA,0,0,0,NA
"COPANI","PUNO","YUNGUYO","2012",6,35,17,NA,0,0,0,NA
"COPANI","PUNO","YUNGUYO","2013",2,19,12,NA,0,0,0,NA
"COPANI","PUNO","YUNGUYO","2014",1,35,17,NA,0,0,0,NA
"COPANI","PUNO","YUNGUYO","2015",6,40,19,NA,0,1,0,NA
"COPANI","PUNO","YUNGUYO","2016",3,35,17,NA,0,0,0,NA
"COPANI","PUNO","YUNGUYO","2017",5,35,11,NA,0,0,0,NA
"COPANI","PUNO","YUNGUYO","2018",6,57,24,NA,0,0,0,NA
"COPANI","PUNO","YUNGUYO","2019",3,15,4,NA,0,0,0,NA
"COPANI","PUNO","YUNGUYO","2020",2,36,18,NA,0,0,0,NA
"COPANI","PUNO","YUNGUYO","2021",5,37,21,NA,0,0,0,NA
"COPANI","PUNO","YUNGUYO","2022",NA,20,14,NA,NA,0,0,NA
"CUTURAPI","PUNO","YUNGUYO","2011",NA,1,2,NA,NA,0,0,NA
"CUTURAPI","PUNO","YUNGUYO","2012",NA,4,2,NA,NA,0,0,NA
"CUTURAPI","PUNO","YUNGUYO","2013",NA,7,6,NA,NA,0,0,NA
"CUTURAPI","PUNO","YUNGUYO","2014",NA,8,3,NA,NA,0,0,NA
"CUTURAPI","PUNO","YUNGUYO","2015",1,5,4,NA,0,0,0,NA
"CUTURAPI","PUNO","YUNGUYO","2016",NA,11,4,NA,NA,0,0,NA
"CUTURAPI","PUNO","YUNGUYO","2017",NA,9,2,NA,NA,0,0,NA
"CUTURAPI","PUNO","YUNGUYO","2018",NA,10,5,NA,NA,0,0,NA
"CUTURAPI","PUNO","YUNGUYO","2019",NA,2,1,NA,NA,0,0,NA
"CUTURAPI","PUNO","YUNGUYO","2021",1,6,1,NA,0,0,0,NA
"CUTURAPI","PUNO","YUNGUYO","2022",NA,4,2,NA,NA,0,0,NA
"OLLARAYA","PUNO","YUNGUYO","2011",NA,NA,1,NA,NA,NA,0,NA
"OLLARAYA","PUNO","YUNGUYO","2014",NA,2,2,NA,NA,0,0,NA
"OLLARAYA","PUNO","YUNGUYO","2015",3,11,3,NA,0,0,0,NA
"OLLARAYA","PUNO","YUNGUYO","2016",4,9,2,NA,0,0,0,NA
"OLLARAYA","PUNO","YUNGUYO","2017",NA,6,3,NA,NA,0,0,NA
"OLLARAYA","PUNO","YUNGUYO","2018",4,21,12,NA,0,0,0,NA
"OLLARAYA","PUNO","YUNGUYO","2019",1,NA,1,NA,0,NA,0,NA
"OLLARAYA","PUNO","YUNGUYO","2020",NA,12,10,NA,NA,0,0,NA
"OLLARAYA","PUNO","YUNGUYO","2021",NA,13,4,NA,NA,0,0,NA
"OLLARAYA","PUNO","YUNGUYO","2022",1,4,4,NA,0,0,0,NA
"TINICACHI","PUNO","YUNGUYO","2011",NA,1,NA,NA,NA,0,NA,NA
"TINICACHI","PUNO","YUNGUYO","2012",NA,3,1,NA,NA,0,0,NA
"TINICACHI","PUNO","YUNGUYO","2013",NA,4,3,NA,NA,0,0,NA
"TINICACHI","PUNO","YUNGUYO","2014",NA,1,5,NA,NA,0,0,NA
"TINICACHI","PUNO","YUNGUYO","2015",1,3,3,NA,0,0,0,NA
"TINICACHI","PUNO","YUNGUYO","2016",NA,6,4,NA,NA,0,0,NA
"TINICACHI","PUNO","YUNGUYO","2017",NA,6,NA,NA,NA,0,NA,NA
"TINICACHI","PUNO","YUNGUYO","2018",NA,2,2,NA,NA,0,0,NA
"TINICACHI","PUNO","YUNGUYO","2019",NA,1,NA,NA,NA,0,NA,NA
"TINICACHI","PUNO","YUNGUYO","2020",NA,3,6,NA,NA,0,0,NA
"TINICACHI","PUNO","YUNGUYO","2021",1,7,1,NA,0,0,0,NA
"TINICACHI","PUNO","YUNGUYO","2022",NA,3,2,NA,NA,0,0,NA
"UNICACHI","PUNO","YUNGUYO","2012",NA,2,NA,NA,NA,0,NA,NA
"UNICACHI","PUNO","YUNGUYO","2013",NA,6,3,NA,NA,0,0,NA
"UNICACHI","PUNO","YUNGUYO","2014",NA,2,2,NA,NA,0,0,NA
"UNICACHI","PUNO","YUNGUYO","2015",2,3,1,NA,0,0,0,NA
"UNICACHI","PUNO","YUNGUYO","2016",NA,1,3,NA,NA,0,0,NA
"UNICACHI","PUNO","YUNGUYO","2017",1,3,3,NA,0,0,0,NA
"UNICACHI","PUNO","YUNGUYO","2018",NA,4,NA,NA,NA,0,NA,NA
"UNICACHI","PUNO","YUNGUYO","2019",NA,3,NA,NA,NA,0,NA,NA
"UNICACHI","PUNO","YUNGUYO","2020",1,4,4,NA,0,0,0,NA
"UNICACHI","PUNO","YUNGUYO","2021",NA,6,3,NA,NA,0,0,NA
"UNICACHI","PUNO","YUNGUYO","2022",NA,4,3,NA,NA,0,0,NA
"YUNGUYO","PUNO","YUNGUYO","2011",4,50,33,NA,0,0,0,NA
"YUNGUYO","PUNO","YUNGUYO","2012",11,91,47,NA,0,0,0,NA
"YUNGUYO","PUNO","YUNGUYO","2013",24,182,90,NA,0,0,0,NA
"YUNGUYO","PUNO","YUNGUYO","2014",29,214,119,NA,0,0,0,NA
"YUNGUYO","PUNO","YUNGUYO","2015",17,218,125,NA,0,1,2,NA
"YUNGUYO","PUNO","YUNGUYO","2016",28,217,102,NA,0,0,1,NA
"YUNGUYO","PUNO","YUNGUYO","2017",38,173,83,NA,0,0,0,NA
"YUNGUYO","PUNO","YUNGUYO","2018",28,241,99,NA,0,0,0,NA
"YUNGUYO","PUNO","YUNGUYO","2019",3,51,25,NA,0,0,0,NA
"YUNGUYO","PUNO","YUNGUYO","2020",20,196,95,NA,0,0,0,NA
"YUNGUYO","PUNO","YUNGUYO","2021",12,204,109,NA,0,1,0,NA
"YUNGUYO","PUNO","YUNGUYO","2022",18,155,97,NA,0,2,0,NA
"ALTO BIAVO","SAN MARTIN","BELLAVISTA","2011",2,6,3,NA,0,0,0,NA
"ALTO BIAVO","SAN MARTIN","BELLAVISTA","2012",21,37,29,NA,0,0,0,NA
"ALTO BIAVO","SAN MARTIN","BELLAVISTA","2013",29,87,43,NA,0,1,1,NA
"ALTO BIAVO","SAN MARTIN","BELLAVISTA","2014",38,103,43,NA,0,0,0,NA
"ALTO BIAVO","SAN MARTIN","BELLAVISTA","2015",34,117,59,NA,0,1,1,NA
"ALTO BIAVO","SAN MARTIN","BELLAVISTA","2016",45,120,58,NA,0,0,0,NA
"ALTO BIAVO","SAN MARTIN","BELLAVISTA","2017",36,119,67,NA,0,1,1,NA
"ALTO BIAVO","SAN MARTIN","BELLAVISTA","2018",34,107,45,NA,0,0,0,NA
"ALTO BIAVO","SAN MARTIN","BELLAVISTA","2020",46,111,56,NA,0,0,0,NA
"ALTO BIAVO","SAN MARTIN","BELLAVISTA","2021",50,118,97,NA,0,0,1,NA
"ALTO BIAVO","SAN MARTIN","BELLAVISTA","2022",43,116,74,NA,0,0,0,NA
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2011",5,11,11,NA,0,0,0,NA
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2012",30,147,65,NA,0,0,0,NA
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2013",35,158,69,NA,0,0,0,NA
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2014",31,105,46,NA,0,1,0,NA
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2015",33,125,66,NA,0,0,0,NA
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2016",51,202,71,NA,0,0,0,NA
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2017",46,176,74,NA,0,3,0,NA
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2018",31,172,84,1,1,0,0,0
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2019",NA,NA,1,NA,NA,NA,0,NA
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2020",39,159,84,NA,0,0,0,NA
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2021",56,202,120,NA,0,1,0,NA
"BAJO BIAVO","SAN MARTIN","BELLAVISTA","2022",70,244,162,1,0,0,0,0
"BELLAVISTA","SAN MARTIN","BELLAVISTA","2011",3,11,2,NA,0,0,0,NA
"BELLAVISTA","SAN MARTIN","BELLAVISTA","2012",30,111,48,NA,0,0,0,NA
"BELLAVISTA","SAN MARTIN","BELLAVISTA","2013",37,193,83,NA,1,1,0,NA
"BELLAVISTA","SAN MARTIN","BELLAVISTA","2014",52,206,107,NA,2,4,1,NA
"BELLAVISTA","SAN MARTIN","BELLAVISTA","2015",51,212,96,NA,0,1,1,NA
"BELLAVISTA","SAN MARTIN","BELLAVISTA","2016",12,76,38,NA,0,3,0,NA
"BELLAVISTA","SAN MARTIN","BELLAVISTA","2017",9,45,26,NA,0,0,0,NA
"BELLAVISTA","SAN MARTIN","BELLAVISTA","2018",18,51,25,NA,0,0,2,NA
"BELLAVISTA","SAN MARTIN","BELLAVISTA","2020",50,226,111,NA,0,1,3,NA
"BELLAVISTA","SAN MARTIN","BELLAVISTA","2021",48,196,136,NA,0,1,3,NA
"BELLAVISTA","SAN MARTIN","BELLAVISTA","2022",34,195,101,NA,0,3,2,NA
"HUALLAGA","SAN MARTIN","BELLAVISTA","2012",3,4,7,NA,0,0,0,NA
"HUALLAGA","SAN MARTIN","BELLAVISTA","2013",8,19,10,NA,0,0,0,NA
"HUALLAGA","SAN MARTIN","BELLAVISTA","2014",5,15,9,NA,0,0,0,NA
"HUALLAGA","SAN MARTIN","BELLAVISTA","2015",15,25,11,NA,0,0,0,NA
"HUALLAGA","SAN MARTIN","BELLAVISTA","2016",6,28,20,NA,0,0,0,NA
"HUALLAGA","SAN MARTIN","BELLAVISTA","2017",5,25,8,NA,0,0,0,NA
"HUALLAGA","SAN MARTIN","BELLAVISTA","2018",6,34,17,NA,0,0,0,NA
"HUALLAGA","SAN MARTIN","BELLAVISTA","2020",7,20,9,NA,0,0,0,NA
"HUALLAGA","SAN MARTIN","BELLAVISTA","2021",14,27,12,NA,0,0,0,NA
"HUALLAGA","SAN MARTIN","BELLAVISTA","2022",12,16,12,NA,0,0,0,NA
"SAN PABLO","SAN MARTIN","BELLAVISTA","2011",2,9,5,NA,0,0,0,NA
"SAN PABLO","SAN MARTIN","BELLAVISTA","2012",19,63,36,NA,0,0,0,NA
"SAN PABLO","SAN MARTIN","BELLAVISTA","2013",23,82,42,NA,1,1,3,NA
"SAN PABLO","SAN MARTIN","BELLAVISTA","2014",19,89,55,NA,0,0,1,NA
"SAN PABLO","SAN MARTIN","BELLAVISTA","2015",23,96,42,NA,1,6,0,NA
"SAN PABLO","SAN MARTIN","BELLAVISTA","2016",27,130,59,NA,0,2,1,NA
"SAN PABLO","SAN MARTIN","BELLAVISTA","2017",31,137,74,NA,0,1,3,NA
"SAN PABLO","SAN MARTIN","BELLAVISTA","2018",21,161,95,NA,0,1,3,NA
"SAN PABLO","SAN MARTIN","BELLAVISTA","2020",51,145,101,NA,0,0,0,NA
"SAN PABLO","SAN MARTIN","BELLAVISTA","2021",55,131,111,NA,0,0,0,NA
"SAN PABLO","SAN MARTIN","BELLAVISTA","2022",16,93,71,NA,0,2,0,NA
"SAN RAFAEL","SAN MARTIN","BELLAVISTA","2011",7,24,7,NA,0,1,0,NA
"SAN RAFAEL","SAN MARTIN","BELLAVISTA","2012",10,54,19,NA,0,3,3,NA
"SAN RAFAEL","SAN MARTIN","BELLAVISTA","2013",16,51,20,NA,0,2,0,NA
"SAN RAFAEL","SAN MARTIN","BELLAVISTA","2014",15,65,38,NA,0,1,0,NA
"SAN RAFAEL","SAN MARTIN","BELLAVISTA","2015",16,87,52,NA,0,0,1,NA
"SAN RAFAEL","SAN MARTIN","BELLAVISTA","2016",15,66,34,NA,0,0,1,NA
"SAN RAFAEL","SAN MARTIN","BELLAVISTA","2017",14,58,26,NA,0,0,0,NA
"SAN RAFAEL","SAN MARTIN","BELLAVISTA","2018",7,71,33,1,0,3,1,0
"SAN RAFAEL","SAN MARTIN","BELLAVISTA","2020",13,72,53,NA,0,0,0,NA
"SAN RAFAEL","SAN MARTIN","BELLAVISTA","2021",19,71,43,NA,0,1,3,NA
"SAN RAFAEL","SAN MARTIN","BELLAVISTA","2022",14,50,38,NA,0,0,0,NA
"AGUA BLANCA","SAN MARTIN","EL DORADO","2011",NA,0,NA,NA,NA,0,NA,NA
"AGUA BLANCA","SAN MARTIN","EL DORADO","2012",5,21,9,NA,0,0,0,NA
"AGUA BLANCA","SAN MARTIN","EL DORADO","2013",9,24,8,NA,0,0,0,NA
"AGUA BLANCA","SAN MARTIN","EL DORADO","2014",5,28,19,NA,0,0,1,NA
"AGUA BLANCA","SAN MARTIN","EL DORADO","2015",2,28,11,NA,0,1,0,NA
"AGUA BLANCA","SAN MARTIN","EL DORADO","2016",7,18,13,NA,0,0,0,NA
"AGUA BLANCA","SAN MARTIN","EL DORADO","2017",11,27,17,NA,0,0,2,NA
"AGUA BLANCA","SAN MARTIN","EL DORADO","2018",1,39,32,NA,0,1,2,NA
"AGUA BLANCA","SAN MARTIN","EL DORADO","2020",4,12,9,NA,0,0,0,NA
"AGUA BLANCA","SAN MARTIN","EL DORADO","2021",4,13,17,NA,0,0,0,NA
"AGUA BLANCA","SAN MARTIN","EL DORADO","2022",6,18,16,NA,0,0,0,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2011",0,0,0,NA,0,0,0,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2012",86,163,66,NA,0,0,0,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2013",78,154,76,NA,0,0,1,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2014",47,165,99,NA,0,0,0,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2015",66,196,98,NA,0,1,0,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2016",66,180,110,NA,2,1,0,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2017",76,276,136,NA,0,4,0,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2018",88,260,113,NA,4,2,2,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2019",NA,2,NA,NA,NA,0,NA,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2020",41,128,80,NA,0,1,1,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2021",57,181,95,NA,1,0,2,NA
"SAN JOSE DE SISA","SAN MARTIN","EL DORADO","2022",54,168,91,NA,0,0,0,NA
"SAN MARTIN","SAN MARTIN","EL DORADO","2012",13,60,30,NA,0,1,0,NA
"SAN MARTIN","SAN MARTIN","EL DORADO","2013",46,199,73,NA,0,0,0,NA
"SAN MARTIN","SAN MARTIN","EL DORADO","2014",29,168,80,NA,0,0,1,NA
"SAN MARTIN","SAN MARTIN","EL DORADO","2015",42,151,65,NA,0,1,1,NA
"SAN MARTIN","SAN MARTIN","EL DORADO","2016",57,169,101,NA,0,0,0,NA
"SAN MARTIN","SAN MARTIN","EL DORADO","2017",58,202,106,NA,0,0,0,NA
"SAN MARTIN","SAN MARTIN","EL DORADO","2018",58,244,96,NA,0,0,1,NA
"SAN MARTIN","SAN MARTIN","EL DORADO","2019",NA,2,NA,NA,NA,0,NA,NA
"SAN MARTIN","SAN MARTIN","EL DORADO","2020",24,135,64,NA,0,0,0,NA
"SAN MARTIN","SAN MARTIN","EL DORADO","2021",48,152,90,NA,0,1,0,NA
"SAN MARTIN","SAN MARTIN","EL DORADO","2022",50,132,87,NA,0,0,0,NA
"SANTA ROSA","SAN MARTIN","EL DORADO","2011",4,14,7,NA,0,0,0,NA
"SANTA ROSA","SAN MARTIN","EL DORADO","2012",2,32,11,NA,0,0,0,NA
"SANTA ROSA","SAN MARTIN","EL DORADO","2013",13,62,29,NA,0,0,0,NA
"SANTA ROSA","SAN MARTIN","EL DORADO","2014",17,71,37,NA,2,1,0,NA
"SANTA ROSA","SAN MARTIN","EL DORADO","2015",23,69,46,NA,0,1,1,NA
"SANTA ROSA","SAN MARTIN","EL DORADO","2016",22,90,46,NA,0,0,1,NA
"SANTA ROSA","SAN MARTIN","EL DORADO","2017",26,84,62,NA,0,0,1,NA
"SANTA ROSA","SAN MARTIN","EL DORADO","2018",38,175,69,NA,0,0,0,NA
"SANTA ROSA","SAN MARTIN","EL DORADO","2020",27,68,49,NA,0,0,0,NA
"SANTA ROSA","SAN MARTIN","EL DORADO","2021",25,68,45,NA,0,2,1,NA
"SANTA ROSA","SAN MARTIN","EL DORADO","2022",26,63,51,NA,0,0,0,NA
"SHATOJA","SAN MARTIN","EL DORADO","2012",12,26,13,NA,0,0,0,NA
"SHATOJA","SAN MARTIN","EL DORADO","2013",12,59,23,NA,0,0,0,NA
"SHATOJA","SAN MARTIN","EL DORADO","2014",16,32,30,NA,0,0,0,NA
"SHATOJA","SAN MARTIN","EL DORADO","2015",8,47,16,NA,1,0,0,NA
"SHATOJA","SAN MARTIN","EL DORADO","2016",10,45,17,NA,0,0,0,NA
"SHATOJA","SAN MARTIN","EL DORADO","2017",12,55,25,NA,0,0,0,NA
"SHATOJA","SAN MARTIN","EL DORADO","2018",14,50,32,NA,0,0,0,NA
"SHATOJA","SAN MARTIN","EL DORADO","2020",4,26,15,NA,0,0,0,NA
"SHATOJA","SAN MARTIN","EL DORADO","2021",12,32,16,NA,0,0,0,NA
"SHATOJA","SAN MARTIN","EL DORADO","2022",12,36,15,NA,0,0,0,NA
"ALTO SAPOSOA","SAN MARTIN","HUALLAGA","2011",0,0,0,NA,0,0,0,NA
"ALTO SAPOSOA","SAN MARTIN","HUALLAGA","2012",11,29,12,NA,0,0,0,NA
"ALTO SAPOSOA","SAN MARTIN","HUALLAGA","2013",19,47,14,NA,0,0,0,NA
"ALTO SAPOSOA","SAN MARTIN","HUALLAGA","2014",11,35,23,NA,0,0,0,NA
"ALTO SAPOSOA","SAN MARTIN","HUALLAGA","2015",20,45,23,NA,0,0,0,NA
"ALTO SAPOSOA","SAN MARTIN","HUALLAGA","2016",10,65,32,NA,0,0,0,NA
"ALTO SAPOSOA","SAN MARTIN","HUALLAGA","2017",12,57,29,NA,0,0,0,NA
"ALTO SAPOSOA","SAN MARTIN","HUALLAGA","2018",11,50,22,NA,2,0,0,NA
"ALTO SAPOSOA","SAN MARTIN","HUALLAGA","2020",12,31,25,NA,0,0,0,NA
"ALTO SAPOSOA","SAN MARTIN","HUALLAGA","2021",26,65,33,NA,0,1,0,NA
"ALTO SAPOSOA","SAN MARTIN","HUALLAGA","2022",9,30,29,NA,0,0,0,NA
"EL ESLABON","SAN MARTIN","HUALLAGA","2011",NA,3,12,NA,NA,0,0,NA
